fecha,codigo_factura,mnt_total_a_pagar,cant_items,familia,categoria,subcategoria,codigo_producto,cantidad_vendida,venta_bruta_producto,venta_neta_producto
2021-12-01,782522293,17610.0,5,Bebidas,Lácteos,Leches Larga Vida,12000245.0,1.0,2390.0,2390.0
2021-12-01,782522293,17610.0,5,Congelados,Comida Preparada,Ready To Cook,12002327.0,1.0,3990.0,3353.0
2021-12-01,782522293,17610.0,5,Commodities,Huevos,Gallina,12000291.0,1.0,5790.0,5790.0
2021-12-01,791149768,83280.0,16,Alimentos Sal,Panadería,Perro Y Hamburguesa,12000049.0,1.0,1790.0,1790.0
2021-12-01,791149768,83280.0,16,Aseo,Aseo Personal,Tissue,12004087.0,2.0,4300.0,3613.0
2021-12-01,791149768,83280.0,16,Refrigerados,Carnes Frías,Hamburguesas,12000575.0,1.0,7690.0,6462.0
2021-12-01,791149768,83280.0,16,Aseo,Aseo Personal,Capilar,12000715.0,1.0,7990.0,6714.0
2021-12-01,791149768,83280.0,16,Congelados,Carne No Procesada,Pollo,12001704.0,1.0,10190.0,8563.0
2021-12-01,791149768,83280.0,16,Commodities,Grasa,Aceites,12002643.0,1.0,19490.0,16378.0
2021-12-01,791149768,83280.0,16,Alimentos Sal,Condimentos,Caldos,12002946.0,1.0,3390.0,2849.0
2021-12-01,791149768,83280.0,16,Alimentos Sal,Condimentos,Caldos,12002945.0,1.0,3390.0,2849.0
2021-12-01,791149768,83280.0,16,Alimentos Sal,Galletería,Crackers,12000352.0,1.0,2690.0,2261.0
2021-12-01,791149768,83280.0,16,Commodities,Huevos,Gallina,12000344.0,1.0,11990.0,11990.0
2021-12-01,791149768,83280.0,16,Bebidas,Bebidas Secas,Refrescos En Polvo,12002636.0,2.0,1000.0,840.0
2021-12-01,791149768,83280.0,16,Alimentos Dulces,Dulce,Otros,12003018.0,2.0,3180.0,2672.0
2021-12-01,791149768,83280.0,16,Aseo,Hogar,Insecticidas,12002296.0,1.0,6190.0,6190.0
2021-12-01,780693730,41340.0,11,Aseo,Hogar,Cuidado Del Aire,12003570.0,1.0,5190.0,4361.0
2021-12-01,780693730,41340.0,11,Mascotas,Mascotas,Arenas,12000556.0,1.0,15990.0,13437.0
2021-12-01,780693730,41340.0,11,Aseo,Aseo Hogar,Paños,12000211.0,1.0,890.0,890.0
2021-12-01,780693730,41340.0,11,Aseo,Aseo Hogar,Pisos,12002510.0,1.0,1850.0,1850.0
2021-12-01,780693730,41340.0,11,Aseo,Aseo Personal,Oral,12000106.0,1.0,4590.0,3857.0
2021-12-01,780693730,41340.0,11,Aseo,Aseo Personal,Oral,12000267.0,1.0,1390.0,1168.0
2021-12-01,780693730,41340.0,11,Aseo,Aseo Hogar,Utensilios,12000723.0,1.0,3590.0,3590.0
2021-12-01,780693730,41340.0,11,Aseo,Aseo Hogar,Utensilios,12004155.0,1.0,1750.0,1471.0
2021-12-01,780693730,41340.0,11,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-12-01,780693730,41340.0,11,Alimentos Dulces,Dulce,Otros,12001945.0,2.0,5980.0,5025.0
2021-12-01,779902072,7740.0,8,Empaques y Bazar,Otros,Empaques,12000162.0,1.0,120.0,58.0
2021-12-01,779902072,7740.0,8,Refrigerados,Lácteos,Bebidas Lácteas,12000064.0,2.0,1580.0,1328.0
